time	V(v+)	V(v-)	V(vdd)	V(vout)	V(vref)
Step Information: Run=0  (Step: 1/16)
1.403407742005900e+00	2.474216e+00	1.713584e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.406337429505900e+00	2.474247e+00	1.723262e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.409267117005900e+00	2.474216e+00	1.732880e+00	3.300000e+00	3.298150e+00	1.650386e+00
1.412196804505900e+00	2.474247e+00	1.742440e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.415126492005900e+00	2.474216e+00	1.751941e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.418056179505900e+00	2.474247e+00	1.761385e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.420985867005900e+00	2.474216e+00	1.770770e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.423915554505900e+00	2.474247e+00	1.780099e+00	3.300000e+00	3.298004e+00	1.650387e+00
1.426845242005900e+00	2.474216e+00	1.789370e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.429774929505900e+00	2.474247e+00	1.798585e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.432704617005900e+00	2.474216e+00	1.807743e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.435634304505900e+00	2.474247e+00	1.816846e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.438563992005900e+00	2.474217e+00	1.825893e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.441493679505900e+00	2.474248e+00	1.834884e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.444423367005900e+00	2.474217e+00	1.843821e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.447353054505900e+00	2.474248e+00	1.852703e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.450282742005900e+00	2.474217e+00	1.861531e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.453212429505900e+00	2.474248e+00	1.870305e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.456142117005900e+00	2.474217e+00	1.879026e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.459071804505900e+00	2.474248e+00	1.887693e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.462001492005900e+00	2.474217e+00	1.896307e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.464931179505900e+00	2.474248e+00	1.904869e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.467860867005900e+00	2.474217e+00	1.913378e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.470790554505900e+00	2.474248e+00	1.921835e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.473720242005900e+00	2.474217e+00	1.930241e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.476649929505900e+00	2.474248e+00	1.938595e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.479579617005900e+00	2.474217e+00	1.946899e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.482509304505900e+00	2.474248e+00	1.955151e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.485438992005900e+00	2.474217e+00	1.963353e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.488368679505900e+00	2.474248e+00	1.971505e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.491298367005900e+00	2.474217e+00	1.979608e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.494228054505900e+00	2.474248e+00	1.987661e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.497157742005900e+00	2.474217e+00	1.995664e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.500087429505900e+00	2.474248e+00	2.003619e+00	3.300000e+00	3.298005e+00	1.650387e+00
1.503017117005900e+00	2.474217e+00	2.011525e+00	3.300000e+00	3.298151e+00	1.650386e+00
1.505946804505900e+00	2.474248e+00	2.019383e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.508876492005900e+00	2.474217e+00	2.027193e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.511806179505900e+00	2.474248e+00	2.034955e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.514735867005900e+00	2.474217e+00	2.042670e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.517665554505900e+00	2.474248e+00	2.050338e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.520595242005900e+00	2.474217e+00	2.057958e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.523524929505900e+00	2.474248e+00	2.065533e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.526454617005900e+00	2.474217e+00	2.073061e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.529384304505900e+00	2.474248e+00	2.080543e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.532313992005900e+00	2.474217e+00	2.087979e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.535243679505900e+00	2.474248e+00	2.095370e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.538173367005900e+00	2.474217e+00	2.102716e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.541103054505900e+00	2.474248e+00	2.110017e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.544032742005900e+00	2.474217e+00	2.117273e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.546962429505900e+00	2.474248e+00	2.124485e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.549892117005900e+00	2.474217e+00	2.131653e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.552821804505900e+00	2.474248e+00	2.138777e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.555751492005900e+00	2.474217e+00	2.145858e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.558681179505900e+00	2.474248e+00	2.152895e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.561610867005900e+00	2.474217e+00	2.159890e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.564540554505900e+00	2.474248e+00	2.166841e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.567470242005900e+00	2.474217e+00	2.173751e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.570399929505900e+00	2.474248e+00	2.180618e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.573329617005900e+00	2.474217e+00	2.187443e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.576259304505900e+00	2.474248e+00	2.194226e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.579188992005900e+00	2.474217e+00	2.200968e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.582118679505900e+00	2.474248e+00	2.207669e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.585048367005900e+00	2.474217e+00	2.214329e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.587978054505900e+00	2.474248e+00	2.220948e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.590907742005900e+00	2.474217e+00	2.227527e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.593837429505900e+00	2.474248e+00	2.234066e+00	3.300000e+00	3.298006e+00	1.650387e+00
1.596767117005900e+00	2.474218e+00	2.240564e+00	3.300000e+00	3.298152e+00	1.650386e+00
1.599696804505900e+00	2.474248e+00	2.247023e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.602626492005900e+00	2.474218e+00	2.253443e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.605556179505900e+00	2.474248e+00	2.259823e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.608485867005900e+00	2.474218e+00	2.266165e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.611415554505900e+00	2.474248e+00	2.272467e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.614345242005900e+00	2.474218e+00	2.278731e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.617274929505900e+00	2.474248e+00	2.284957e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.620204617005900e+00	2.474218e+00	2.291145e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.623134304505900e+00	2.474249e+00	2.297295e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.626063992005900e+00	2.474218e+00	2.303407e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.628993679505900e+00	2.474249e+00	2.309483e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.631923367005900e+00	2.474218e+00	2.315521e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.634853054505900e+00	2.474249e+00	2.321522e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.637782742005900e+00	2.474218e+00	2.327487e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.640712429505900e+00	2.474249e+00	2.333415e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.643642117005900e+00	2.474218e+00	2.339306e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.646571804505900e+00	2.474249e+00	2.345162e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.649501492005900e+00	2.474218e+00	2.350982e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.652431179505900e+00	2.474249e+00	2.356767e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.655360867005900e+00	2.474218e+00	2.362516e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.658290554505900e+00	2.474249e+00	2.368230e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.661220242005900e+00	2.474218e+00	2.373910e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.664149929505900e+00	2.474249e+00	2.379554e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.667079617005900e+00	2.474218e+00	2.385164e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.670009304505900e+00	2.474249e+00	2.390740e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.672938992005900e+00	2.474218e+00	2.396282e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.675868679505900e+00	2.474249e+00	2.401790e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.678798367005900e+00	2.474218e+00	2.407264e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.681728054505900e+00	2.474249e+00	2.412705e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.684657742005900e+00	2.474218e+00	2.418113e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.687587429505900e+00	2.474249e+00	2.423487e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.690517117005900e+00	2.474218e+00	2.428829e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.693446804505900e+00	2.474249e+00	2.434138e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.696376492005900e+00	2.474218e+00	2.439415e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.699306179505900e+00	2.474249e+00	2.444659e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.702235867005900e+00	2.474218e+00	2.449872e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.705165554505900e+00	2.474248e+00	2.455052e+00	3.300000e+00	3.298007e+00	1.650387e+00
1.708095242005900e+00	2.474218e+00	2.460201e+00	3.300000e+00	3.298153e+00	1.650386e+00
1.711024929505900e+00	2.474220e+00	2.465318e+00	3.300000e+00	3.297949e+00	1.650387e+00
1.711025929505900e+00	2.474191e+00	2.465320e+00	3.300000e+00	3.298096e+00	1.650387e+00
1.711041929505900e+00	2.474229e+00	2.465348e+00	3.300000e+00	3.297972e+00	1.650386e+00
1.711045929505900e+00	2.474219e+00	2.465355e+00	3.300000e+00	3.298051e+00	1.650387e+00
1.711053929505900e+00	2.474224e+00	2.465369e+00	3.300000e+00	3.298062e+00	1.650386e+00
1.711069929505900e+00	2.474233e+00	2.465397e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.711101929505900e+00	2.474233e+00	2.465452e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.711146271814450e+00	2.474233e+00	2.465530e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.711194678470372e+00	2.474233e+00	2.465614e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.711291491782216e+00	2.474233e+00	2.465782e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.711485118405903e+00	2.474233e+00	2.466120e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.711872371653279e+00	2.474233e+00	2.466793e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.712646878148030e+00	2.474233e+00	2.468138e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.712840504771717e+00	2.474233e+00	2.468474e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.713227758019093e+00	2.474233e+00	2.469146e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.714002264513843e+00	2.474233e+00	2.470487e+00	3.300000e+00	3.298080e+00	1.650386e+00
1.715551277503345e+00	2.474233e+00	2.473163e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.715917488440845e+00	2.474233e+00	2.473795e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.716649910315845e+00	2.474219e+00	2.475056e+00	3.300000e+00	3.298051e+00	1.650386e+00
1.716833015784595e+00	2.474207e+00	2.475371e+00	3.300000e+00	3.298028e+00	1.650386e+00
1.716878792151783e+00	2.474204e+00	2.475450e+00	3.300000e+00	3.298022e+00	1.650386e+00
1.716970344886158e+00	2.474197e+00	2.475607e+00	3.300000e+00	3.298008e+00	1.650386e+00
1.716993233069751e+00	2.474195e+00	2.475647e+00	3.300000e+00	3.298005e+00	1.650386e+00
1.717039009436939e+00	2.474192e+00	2.475725e+00	3.300000e+00	3.297997e+00	1.650386e+00
1.717130562171314e+00	2.474183e+00	2.475883e+00	3.300000e+00	3.297979e+00	1.650386e+00
1.717133423194263e+00	2.474183e+00	2.475888e+00	3.300000e+00	3.297979e+00	1.650386e+00
1.717139145240161e+00	2.473738e+00	2.475898e+00	3.300000e+00	3.297081e+00	1.650386e+00
1.717139324054096e+00	2.473713e+00	2.475898e+00	3.300000e+00	3.297031e+00	1.650386e+00
1.717139368757579e+00	2.473707e+00	2.475898e+00	3.300000e+00	3.297019e+00	1.650386e+00
1.717139458164546e+00	2.473694e+00	2.475898e+00	3.300000e+00	3.296994e+00	1.650386e+00
1.717139480516288e+00	2.473691e+00	2.475898e+00	3.300000e+00	3.296988e+00	1.650386e+00
1.717139525219772e+00	2.472750e+00	2.475898e+00	3.300000e+00	3.292605e+00	1.650375e+00
1.717139536395643e+00	2.471869e+00	2.475898e+00	3.300000e+00	3.288641e+00	1.650365e+00
1.717139558747385e+00	2.468971e+00	2.475898e+00	3.300000e+00	3.276777e+00	1.650333e+00
1.717139603450868e+00	2.444493e+00	2.475899e+00	3.300000e+00	3.183987e+00	1.650091e+00
1.717139611385529e+00	2.435010e+00	2.475899e+00	3.300000e+00	3.148280e+00	1.649999e+00
1.717139627254852e+00	2.410241e+00	2.475899e+00	3.300000e+00	3.055067e+00	1.649759e+00
1.717139631222182e+00	2.401584e+00	2.475899e+00	3.300000e+00	3.022513e+00	1.649675e+00
1.717139639156843e+00	2.381980e+00	2.475899e+00	3.300000e+00	2.948817e+00	1.649485e+00
1.717139639404802e+00	2.381290e+00	2.475899e+00	3.300000e+00	2.946227e+00	1.649479e+00
1.717139639900718e+00	2.379902e+00	2.475899e+00	3.300000e+00	2.941009e+00	1.649465e+00
1.717139640024697e+00	2.379551e+00	2.475899e+00	3.300000e+00	2.939690e+00	1.649462e+00
1.717139640055692e+00	2.379463e+00	2.475899e+00	3.300000e+00	2.939360e+00	1.649461e+00
1.717139640117681e+00	2.379287e+00	2.475899e+00	3.300000e+00	2.938699e+00	1.649459e+00
1.717139640117924e+00	2.379287e+00	2.475899e+00	3.300000e+00	2.938697e+00	1.649459e+00
1.717139640118408e+00	2.379285e+00	2.475899e+00	3.300000e+00	2.938691e+00	1.649459e+00
1.717139640119376e+00	2.379282e+00	2.475899e+00	3.300000e+00	2.938681e+00	1.649459e+00
1.717139640121313e+00	2.379277e+00	2.475899e+00	3.300000e+00	2.938660e+00	1.649459e+00
1.717139640125188e+00	2.379266e+00	2.475899e+00	3.300000e+00	2.938619e+00	1.649459e+00
1.717139640132937e+00	2.379244e+00	2.475899e+00	3.300000e+00	2.938536e+00	1.649459e+00
1.717139640148434e+00	2.379200e+00	2.475899e+00	3.300000e+00	2.938371e+00	1.649458e+00
1.717139640179429e+00	2.379112e+00	2.475899e+00	3.300000e+00	2.938040e+00	1.649458e+00
1.717139640241418e+00	2.378935e+00	2.475899e+00	3.300000e+00	2.937377e+00	1.649456e+00
1.717139640365397e+00	2.378581e+00	2.475899e+00	3.300000e+00	2.936048e+00	1.649452e+00
1.717139640613356e+00	2.377870e+00	2.475899e+00	3.300000e+00	2.933382e+00	1.649446e+00
1.717139641109272e+00	2.376431e+00	2.475899e+00	3.300000e+00	2.928076e+00	1.649432e+00
1.717139642101104e+00	2.373497e+00	2.475899e+00	3.300000e+00	2.917732e+00	1.649403e+00
1.717139644084770e+00	2.367431e+00	2.475899e+00	3.300000e+00	2.898277e+00	1.649345e+00
1.717139648052100e+00	2.354747e+00	2.475899e+00	3.300000e+00	2.863638e+00	1.649228e+00
1.717139655986762e+00	2.328261e+00	2.475899e+00	3.300000e+00	2.803365e+00	1.649026e+00
1.717139671856084e+00	2.274035e+00	2.475899e+00	3.300000e+00	2.693214e+00	1.648740e+00
1.717139703594729e+00	2.165262e+00	2.475899e+00	3.300000e+00	2.476779e+00	1.648399e+00
1.717139711529390e+00	2.138120e+00	2.475899e+00	3.300000e+00	2.422540e+00	1.648355e+00
1.717139727398713e+00	2.083844e+00	2.475899e+00	3.300000e+00	2.314123e+00	1.648283e+00
1.717139759137357e+00	1.975354e+00	2.475899e+00	3.300000e+00	2.097398e+00	1.648199e+00
1.717139822614647e+00	1.758531e+00	2.475899e+00	3.300000e+00	1.663935e+00	1.648141e+00
1.717139838483970e+00	1.704344e+00	2.475898e+00	3.300000e+00	1.555572e+00	1.648139e+00
1.717139842451300e+00	1.690797e+00	2.475898e+00	3.300000e+00	1.528482e+00	1.648139e+00
1.717139850385961e+00	1.663704e+00	2.475898e+00	3.300000e+00	1.474300e+00	1.648138e+00
1.717139852369627e+00	1.656931e+00	2.475898e+00	3.300000e+00	1.460755e+00	1.648138e+00
1.717139856336957e+00	1.643385e+00	2.475898e+00	3.300000e+00	1.433664e+00	1.648137e+00
1.717139864271618e+00	1.616293e+00	2.475898e+00	3.300000e+00	1.379483e+00	1.648137e+00
1.717139880140941e+00	1.562109e+00	2.475898e+00	3.300000e+00	1.271119e+00	1.648136e+00
1.717139911879586e+00	1.453743e+00	2.475898e+00	3.300000e+00	1.054394e+00	1.648135e+00
1.717139975356876e+00	1.237016e+00	2.475898e+00	3.300000e+00	6.209438e-01	1.648134e+00
1.717139991226198e+00	1.182835e+00	2.475898e+00	3.300000e+00	5.125817e-01	1.648134e+00
1.717140022964843e+00	1.074473e+00	2.475898e+00	3.300000e+00	2.958578e-01	1.648134e+00
1.717140030899504e+00	1.047382e+00	2.475898e+00	3.300000e+00	2.416769e-01	1.648134e+00
1.717140046768826e+00	9.932015e-01	2.475898e+00	3.300000e+00	1.333152e-01	1.648134e+00
1.717140050736157e+00	9.796563e-01	2.475898e+00	3.300000e+00	1.062248e-01	1.648134e+00
1.717140058670818e+00	9.525658e-01	2.475898e+00	3.300000e+00	5.204403e-02	1.648134e+00
1.717140060654484e+00	9.457932e-01	2.475898e+00	3.300000e+00	3.849884e-02	1.648134e+00
1.717140064621814e+00	9.322480e-01	2.475898e+00	3.300000e+00	1.140846e-02	1.648134e+00
1.717140065613647e+00	9.288762e-01	2.475898e+00	3.300000e+00	5.543012e-03	1.648134e+00
1.717140067597312e+00	9.223403e-01	2.475898e+00	3.300000e+00	5.038884e-03	1.648136e+00
1.717140069571163e+00	9.162501e-01	2.475898e+00	3.300000e+00	5.423400e-03	1.648146e+00
1.717140071474586e+00	9.107447e-01	2.475898e+00	3.300000e+00	4.996961e-03	1.648165e+00
1.717140075281433e+00	9.007172e-01	2.475898e+00	3.300000e+00	5.286299e-03	1.648229e+00
1.717140082564060e+00	8.846962e-01	2.475898e+00	3.300000e+00	4.801248e-03	1.648392e+00
1.717140097129314e+00	8.620496e-01	2.475897e+00	3.300000e+00	4.896282e-03	1.648728e+00
1.717140126259823e+00	8.389966e-01	2.475897e+00	3.300000e+00	4.101366e-03	1.649356e+00
1.717140184520840e+00	8.269770e-01	2.475897e+00	3.300000e+00	3.604380e-03	1.650116e+00
1.717140301042875e+00	8.270418e-01	2.475896e+00	3.300000e+00	3.954160e-03	1.650429e+00
1.717140534086945e+00	8.273846e-01	2.475895e+00	3.300000e+00	4.276336e-03	1.650369e+00
1.717140954259566e+00	8.271434e-01	2.475893e+00	3.300000e+00	3.945400e-03	1.650396e+00
1.717141794604809e+00	8.273328e-01	2.475889e+00	3.300000e+00	4.258511e-03	1.650380e+00
1.717143475295295e+00	8.271441e-01	2.475880e+00	3.300000e+00	3.910194e-03	1.650392e+00
1.717146836676267e+00	8.272890e-01	2.475863e+00	3.300000e+00	4.187902e-03	1.650381e+00
1.717147212010624e+00	8.272102e-01	2.475861e+00	3.300000e+00	4.022519e-03	1.650385e+00
1.717147962679340e+00	8.271990e-01	2.475857e+00	3.300000e+00	4.021516e-03	1.650387e+00
1.717149464016770e+00	8.272089e-01	2.475849e+00	3.300000e+00	4.022198e-03	1.650386e+00
1.717150950330605e+00	8.271998e-01	2.475841e+00	3.300000e+00	4.021657e-03	1.650387e+00
1.717152845257813e+00	8.272083e-01	2.475832e+00	3.300000e+00	4.022098e-03	1.650386e+00
1.717156398903647e+00	8.272001e-01	2.475813e+00	3.300000e+00	4.021713e-03	1.650387e+00
1.717162387075768e+00	8.272081e-01	2.475782e+00	3.300000e+00	4.022071e-03	1.650386e+00
1.717174363420008e+00	8.272002e-01	2.475720e+00	3.300000e+00	4.021727e-03	1.650387e+00
1.717198316108489e+00	8.272080e-01	2.475596e+00	3.300000e+00	4.022063e-03	1.650386e+00
1.717246221485450e+00	8.272003e-01	2.475349e+00	3.300000e+00	4.021728e-03	1.650387e+00
1.717342032239374e+00	8.272080e-01	2.474854e+00	3.300000e+00	4.022058e-03	1.650386e+00
1.717533653747221e+00	8.272003e-01	2.473864e+00	3.300000e+00	4.021723e-03	1.650387e+00
1.717916896762915e+00	8.272080e-01	2.471885e+00	3.300000e+00	4.022045e-03	1.650386e+00
1.718683382794303e+00	8.272002e-01	2.467933e+00	3.300000e+00	4.021698e-03	1.650387e+00
1.720216354857078e+00	8.272080e-01	2.460047e+00	3.300000e+00	4.021994e-03	1.650386e+00
1.723146042357078e+00	8.272002e-01	2.445046e+00	3.300000e+00	4.021599e-03	1.650387e+00
1.726075729857078e+00	8.272079e-01	2.430137e+00	3.300000e+00	4.021866e-03	1.650386e+00
1.729005417357078e+00	8.272002e-01	2.415319e+00	3.300000e+00	4.021472e-03	1.650387e+00
1.731935104857078e+00	8.272079e-01	2.400592e+00	3.300000e+00	4.021739e-03	1.650386e+00
1.734864792357078e+00	8.272001e-01	2.385954e+00	3.300000e+00	4.021346e-03	1.650387e+00
1.737794479857078e+00	8.272078e-01	2.371406e+00	3.300000e+00	4.021614e-03	1.650386e+00
1.740724167357078e+00	8.272000e-01	2.356947e+00	3.300000e+00	4.021222e-03	1.650387e+00
1.743653854857078e+00	8.272077e-01	2.342576e+00	3.300000e+00	4.021490e-03	1.650386e+00
1.746583542357078e+00	8.271999e-01	2.328293e+00	3.300000e+00	4.021099e-03	1.650387e+00
1.749513229857078e+00	8.272077e-01	2.314097e+00	3.300000e+00	4.021368e-03	1.650386e+00
1.752442917357078e+00	8.271999e-01	2.299988e+00	3.300000e+00	4.020978e-03	1.650387e+00
1.755372604857078e+00	8.272076e-01	2.285965e+00	3.300000e+00	4.021248e-03	1.650386e+00
1.758302292357078e+00	8.271998e-01	2.272027e+00	3.300000e+00	4.020858e-03	1.650387e+00
1.761231979857078e+00	8.272076e-01	2.258175e+00	3.300000e+00	4.021129e-03	1.650386e+00
1.764161667357078e+00	8.271998e-01	2.244407e+00	3.300000e+00	4.020739e-03	1.650387e+00
1.767091354857078e+00	8.272075e-01	2.230724e+00	3.300000e+00	4.021011e-03	1.650386e+00
1.770021042357078e+00	8.271997e-01	2.217124e+00	3.300000e+00	4.020622e-03	1.650387e+00
1.772950729857078e+00	8.272074e-01	2.203607e+00	3.300000e+00	4.020894e-03	1.650386e+00
1.775880417357078e+00	8.271996e-01	2.190172e+00	3.300000e+00	4.020507e-03	1.650387e+00
1.778810104857078e+00	8.272074e-01	2.176820e+00	3.300000e+00	4.020779e-03	1.650386e+00
1.781739792357078e+00	8.271996e-01	2.163549e+00	3.300000e+00	4.020393e-03	1.650387e+00
