time	V(vout)
Step Information: Run=0  (Step: 1/9)
1.304117382317033e+00	3.299004e+00
1.307047069817033e+00	3.299007e+00
1.309976757317033e+00	3.299011e+00
1.312906444817033e+00	3.299015e+00
1.315836132317033e+00	3.299019e+00
1.318765819817033e+00	3.299022e+00
1.321695507317033e+00	3.299026e+00
1.324625194817033e+00	3.299029e+00
1.327554882317033e+00	3.299033e+00
1.330484569817033e+00	3.299037e+00
1.333414257317033e+00	3.299040e+00
1.336343944817033e+00	3.299044e+00
1.339273632317033e+00	3.299047e+00
1.342203319817033e+00	3.299050e+00
1.345133007317033e+00	3.299054e+00
1.348062694817033e+00	3.299057e+00
1.350992382317033e+00	3.299061e+00
1.353922069817033e+00	3.299064e+00
1.356851757317033e+00	3.299067e+00
1.359781444817033e+00	3.299071e+00
1.362711132317033e+00	3.299074e+00
1.365640819817033e+00	3.299077e+00
1.368570507317033e+00	3.299080e+00
1.371500194817033e+00	3.299083e+00
1.374429882317033e+00	3.299087e+00
1.377359569817033e+00	3.299090e+00
1.380289257317033e+00	3.299093e+00
1.383218944817033e+00	3.299096e+00
1.386148632317033e+00	3.299099e+00
1.389078319817033e+00	3.299102e+00
1.392008007317033e+00	3.299105e+00
1.394937694817033e+00	3.299108e+00
1.397867382317033e+00	3.299111e+00
1.400797069817033e+00	3.299114e+00
1.403726757317033e+00	3.299117e+00
1.406656444817033e+00	3.299120e+00
1.409586132317033e+00	3.299123e+00
1.412515819817033e+00	3.299126e+00
1.415445507317033e+00	3.299129e+00
1.418375194817033e+00	3.299132e+00
1.421304882317033e+00	3.299134e+00
1.424234569817033e+00	3.299137e+00
1.427164257317033e+00	3.299140e+00
1.430093944817033e+00	3.299142e+00
1.433023632317033e+00	3.299145e+00
1.435953319817033e+00	3.299148e+00
1.438883007317033e+00	3.299150e+00
1.441812694817033e+00	3.299153e+00
1.444742382317033e+00	3.299156e+00
1.447672069817033e+00	3.299158e+00
1.450601757317033e+00	3.299161e+00
1.450967968254533e+00	3.299161e+00
1.451700390129533e+00	3.299162e+00
1.453165233879533e+00	3.299163e+00
1.453531444817033e+00	3.299163e+00
1.454263866692033e+00	3.299105e+00
1.454360224805220e+00	3.299086e+00
1.454384314333517e+00	3.299081e+00
1.454432493390111e+00	3.299072e+00
1.454444538154259e+00	3.299069e+00
1.454468627682556e+00	3.299063e+00
1.454469380480315e+00	3.299063e+00
1.454470886075834e+00	3.299063e+00
1.454473897266871e+00	3.298523e+00
1.454474650064630e+00	3.298313e+00
1.454474838264070e+00	3.298260e+00
1.454475214662950e+00	3.298152e+00
1.454475308762670e+00	3.298125e+00
1.454475496962109e+00	3.298069e+00
1.454475544011969e+00	3.291886e+00
1.454475638111689e+00	3.259049e+00
1.454475661636619e+00	3.242898e+00
1.454475708686479e+00	3.199309e+00
1.454475802786199e+00	2.965950e+00
1.454475822083353e+00	2.872512e+00
1.454475826907642e+00	2.847814e+00
1.454475836556219e+00	2.795586e+00
1.454475855853373e+00	2.672078e+00
1.454475860677662e+00	2.635895e+00
1.454475870326239e+00	2.559393e+00
1.454475872738383e+00	2.538673e+00
1.454475872813763e+00	2.538025e+00
1.454475872832607e+00	2.537863e+00
1.454475872870297e+00	2.537539e+00
1.454475872879720e+00	2.537458e+00
1.454475872898565e+00	2.537296e+00
1.454475872903276e+00	2.537255e+00
1.454475872904454e+00	2.537245e+00
1.454475872906809e+00	2.537225e+00
1.454475872911520e+00	2.537184e+00
1.454475872920943e+00	2.537103e+00
1.454475872939788e+00	2.536941e+00
1.454475872977478e+00	2.536617e+00
1.454475873052857e+00	2.535967e+00
1.454475873203616e+00	2.534667e+00
1.454475873505134e+00	2.532065e+00
1.454475874108170e+00	2.526893e+00
1.454475875314242e+00	2.516738e+00
1.454475877726387e+00	2.497236e+00
1.454475882550675e+00	2.460672e+00
1.454475892199252e+00	2.391974e+00
1.454475911496407e+00	2.258636e+00
1.454475950090715e+00	1.992664e+00
1.454476027279332e+00	1.460333e+00
1.454476181656566e+00	3.953966e-01
1.454476220250874e+00	1.290554e-01
1.454476229899451e+00	6.247146e-02
1.454476232311596e+00	4.582552e-02
1.454476237135884e+00	1.253367e-02
1.454476238341956e+00	5.152470e-03
1.454476240754101e+00	4.633457e-03
1.454476243146962e+00	5.048999e-03
1.454476245457493e+00	4.596515e-03
1.454476250078556e+00	4.925036e-03
1.454476259320681e+00	4.405455e-03
1.454476277804931e+00	4.516438e-03
1.454476314773431e+00	3.604111e-03
1.454476388710432e+00	4.023667e-03
1.454476536584433e+00	3.624825e-03
1.454476832332435e+00	3.937845e-03
1.454477423828439e+00	3.557058e-03
1.454478039268862e+00	3.904596e-03
1.454479109720141e+00	3.534162e-03
1.454480991218205e+00	3.863177e-03
1.454481461592721e+00	3.678936e-03
1.454482402341753e+00	3.665728e-03
1.454482637529011e+00	3.662450e-03
1.454483107903527e+00	3.655865e-03
1.454483225497156e+00	3.654451e-03
1.454483460684413e+00	3.653489e-03
1.454483760633801e+00	3.653615e-03
1.454484047303588e+00	3.653569e-03
1.454484489949973e+00	3.653595e-03
1.454485375242745e+00	3.653568e-03
1.454487145828288e+00	3.653587e-03
1.454490686999374e+00	3.653555e-03
1.454497769341546e+00	3.653559e-03
1.454511934025890e+00	3.653499e-03
1.454540263394579e+00	3.653446e-03
1.454596922131955e+00	3.653273e-03
1.454710239606708e+00	3.652996e-03
1.454936874556214e+00	3.652373e-03
1.455390144455227e+00	3.651196e-03
1.456296684253252e+00	3.648778e-03
1.458109763849301e+00	3.644026e-03
1.461039451349301e+00	3.636333e-03
1.463969138849301e+00	3.628741e-03
1.466898826349301e+00	3.621159e-03
1.469828513849301e+00	3.613677e-03
1.472758201349301e+00	3.606203e-03
1.475687888849301e+00	3.598828e-03
1.478617576349301e+00	3.591461e-03
1.481547263849301e+00	3.584192e-03
1.484476951349301e+00	3.576931e-03
1.487406638849301e+00	3.569767e-03
1.490336326349301e+00	3.562610e-03
1.493266013849301e+00	3.555549e-03
1.496195701349301e+00	3.548494e-03
1.499125388849301e+00	3.541535e-03
1.502055076349301e+00	3.534581e-03
1.504984763849301e+00	3.527722e-03
1.507914451349301e+00	3.520868e-03
1.510844138849301e+00	3.514108e-03
1.513773826349301e+00	3.507351e-03
1.516703513849301e+00	3.500689e-03
1.519633201349301e+00	3.494029e-03
1.522562888849301e+00	3.487462e-03
1.525492576349301e+00	3.480898e-03
1.528422263849301e+00	3.474426e-03
1.531351951349301e+00	3.467956e-03
1.534281638849301e+00	3.461577e-03
1.537211326349301e+00	3.455199e-03
1.540141013849301e+00	3.448912e-03
1.543070701349301e+00	3.442626e-03
1.546000388849301e+00	3.436429e-03
1.548930076349301e+00	3.430233e-03
1.551859763849301e+00	3.424126e-03
1.554789451349301e+00	3.418018e-03
1.557719138849301e+00	3.411999e-03
1.560648826349301e+00	3.405978e-03
1.563578513849301e+00	3.400046e-03
1.566508201349301e+00	3.394111e-03
1.569437888849301e+00	3.388265e-03
1.572367576349301e+00	3.382415e-03
1.575297263849301e+00	3.376653e-03
1.578226951349301e+00	3.370887e-03
1.581156638849301e+00	3.365207e-03
1.584086326349301e+00	3.359524e-03
1.587016013849301e+00	3.353926e-03
1.589945701349301e+00	3.348324e-03
1.592875388849301e+00	3.342808e-03
1.595805076349301e+00	3.337285e-03
1.598734763849301e+00	3.331848e-03
1.598735763849301e+00	3.331824e-03
1.598751763849301e+00	3.331816e-03
1.598783763849301e+00	3.331735e-03
1.598847763849301e+00	3.331638e-03
1.598975763849301e+00	3.331379e-03
1.599231763849301e+00	3.330925e-03
1.599743763849301e+00	3.329955e-03
1.600767763849301e+00	3.328082e-03
1.602815763849301e+00	3.324286e-03
1.605745451349301e+00	3.318942e-03
1.608675138849301e+00	3.313592e-03
1.611604826349301e+00	3.308325e-03
1.614534513849301e+00	3.303052e-03
1.617464201349301e+00	3.297861e-03
1.620393888849301e+00	3.292663e-03
1.623323576349301e+00	3.287547e-03
1.623324576349301e+00	3.287524e-03
1.623340576349301e+00	3.287517e-03
1.623372576349301e+00	3.287440e-03
1.623436576349301e+00	3.287349e-03
1.623564576349301e+00	3.287104e-03
1.623820576349301e+00	3.286679e-03
1.624332576349301e+00	3.285764e-03
1.625356576349301e+00	3.284003e-03
1.627404576349301e+00	3.280429e-03
1.630334263849301e+00	3.275400e-03
1.633263951349301e+00	3.270365e-03
1.636193638849301e+00	3.265409e-03
1.639123326349301e+00	3.260446e-03
1.642053013849301e+00	3.255561e-03
1.644982701349301e+00	3.250669e-03
1.647912388849301e+00	3.245854e-03
1.647913388849301e+00	3.245832e-03
1.647929388849301e+00	3.245826e-03
1.647961388849301e+00	3.245753e-03
1.648025388849301e+00	3.245668e-03
1.648153388849301e+00	3.245437e-03
1.648409388849301e+00	3.245037e-03
1.648921388849301e+00	3.244176e-03
1.649945388849301e+00	3.242519e-03
1.651993388849301e+00	3.239155e-03
1.654923076349301e+00	3.234423e-03
1.657852763849301e+00	3.229684e-03
1.660782451349301e+00	3.225020e-03
1.663712138849301e+00	3.220349e-03
1.666641826349301e+00	3.215752e-03
1.669571513849301e+00	3.211147e-03
1.672501201349301e+00	3.206617e-03
1.672502201349301e+00	3.206595e-03
1.672518201349301e+00	3.206590e-03
1.672550201349301e+00	3.206521e-03
1.672614201349301e+00	3.206442e-03
1.672742201349301e+00	3.206224e-03
1.672998201349301e+00	3.205848e-03
1.673510201349301e+00	3.205037e-03
1.674534201349301e+00	3.203478e-03
1.676582201349301e+00	3.200312e-03
1.679511888849301e+00	3.195859e-03
1.682441576349301e+00	3.191398e-03
1.685371263849301e+00	3.187010e-03
1.688300951349301e+00	3.182613e-03
1.691230638849301e+00	3.178288e-03
1.694160326349301e+00	3.173953e-03
1.697090013849301e+00	3.169690e-03
1.697091013849301e+00	3.169669e-03
1.697107013849301e+00	3.169665e-03
1.697139013849301e+00	3.169599e-03
1.697203013849301e+00	3.169526e-03
1.697331013849301e+00	3.169320e-03
1.697587013849301e+00	3.168967e-03
1.698099013849301e+00	3.168203e-03
1.699123013849301e+00	3.166736e-03
1.701171013849301e+00	3.163756e-03
1.704100701349301e+00	3.159566e-03
1.707030388849301e+00	3.155367e-03
1.709960076349301e+00	3.151238e-03
1.712889763849301e+00	3.147099e-03
1.715819451349301e+00	3.143029e-03
1.718749138849301e+00	3.138949e-03
1.721678826349301e+00	3.134938e-03
1.721679826349301e+00	3.134917e-03
1.721695826349301e+00	3.134915e-03
1.721727826349301e+00	3.134852e-03
1.721791826349301e+00	3.134783e-03
1.721919826349301e+00	3.134589e-03
1.722175826349301e+00	3.134257e-03
1.722687826349301e+00	3.133537e-03
1.723711826349301e+00	3.132158e-03
1.725759826349301e+00	3.129353e-03
1.728689513849301e+00	3.125410e-03
1.731619201349301e+00	3.121458e-03
1.734548888849301e+00	3.117572e-03
1.737478576349301e+00	3.113677e-03
1.740408263849301e+00	3.109847e-03
1.743337951349301e+00	3.106007e-03
1.746267638849301e+00	3.102233e-03
1.746268638849301e+00	3.102212e-03
1.746284638849301e+00	3.102211e-03
1.746316638849301e+00	3.102151e-03
1.746380638849301e+00	3.102087e-03
1.746508638849301e+00	3.101903e-03
1.746764638849301e+00	3.101592e-03
1.747276638849301e+00	3.100913e-03
1.748300638849301e+00	3.099616e-03
1.750348638849301e+00	3.096975e-03
1.753278326349301e+00	3.093266e-03
1.756208013849301e+00	3.089545e-03
1.759137701349301e+00	3.085889e-03
1.762067388849301e+00	3.082222e-03
1.764997076349301e+00	3.078619e-03
1.767926763849301e+00	3.075004e-03
1.770856451349301e+00	3.071453e-03
1.770857451349301e+00	3.071433e-03
1.770873451349301e+00	3.071432e-03
1.770905451349301e+00	3.071375e-03
1.770969451349301e+00	3.071316e-03
1.771097451349301e+00	3.071142e-03
1.771353451349301e+00	3.070850e-03
1.771865451349301e+00	3.070211e-03
1.772889451349301e+00	3.068991e-03
1.774937451349301e+00	3.066504e-03
1.777867138849301e+00	3.063014e-03
1.780796826349301e+00	3.059512e-03
1.783726513849301e+00	3.056072e-03
1.786656201349301e+00	3.052620e-03
1.789585888849301e+00	3.049230e-03
1.792515576349301e+00	3.045827e-03
1.795445263849301e+00	3.042486e-03
1.795446263849301e+00	3.042466e-03
1.795462263849301e+00	3.042466e-03
1.795494263849301e+00	3.042412e-03
1.795558263849301e+00	3.042357e-03
1.795686263849301e+00	3.042192e-03
1.795942263849301e+00	3.041918e-03
1.796454263849301e+00	3.041316e-03
1.797478263849301e+00	3.040169e-03
1.799526263849301e+00	3.037828e-03
1.802455951349301e+00	3.034544e-03
1.805385638849301e+00	3.031247e-03
1.808315326349301e+00	3.028011e-03
1.811245013849301e+00	3.024761e-03
1.814174701349301e+00	3.021572e-03
1.817104388849301e+00	3.018369e-03
1.820034076349301e+00	3.015225e-03
1.820035076349301e+00	3.015206e-03
1.820051076349301e+00	3.015206e-03
1.820083076349301e+00	3.015154e-03
1.820147076349301e+00	3.015103e-03
1.820275076349301e+00	3.014948e-03
1.820531076349301e+00	3.014690e-03
1.821043076349301e+00	3.014123e-03
1.822067076349301e+00	3.013044e-03
1.824115076349301e+00	3.010840e-03
1.827044763849301e+00	3.007750e-03
1.829974451349301e+00	3.004647e-03
1.832904138849301e+00	3.001602e-03
1.835833826349301e+00	2.998543e-03
1.838763513849301e+00	2.995542e-03
1.841693201349301e+00	2.992527e-03
1.844622888849301e+00	2.989569e-03
1.844623888849301e+00	2.989550e-03
1.844639888849301e+00	2.989551e-03
1.844671888849301e+00	2.989502e-03
1.844735888849301e+00	2.989454e-03
1.844863888849301e+00	2.989307e-03
1.845119888849301e+00	2.989066e-03
1.845631888849301e+00	2.988531e-03
1.846655888849301e+00	2.987516e-03
1.848703888849301e+00	2.985442e-03
1.851633576349301e+00	2.982534e-03
1.854563263849301e+00	2.979613e-03
1.857492951349301e+00	2.976770e-03
1.860422638849301e+00	2.973960e-03
1.863352326349301e+00	2.971206e-03
1.866282013849301e+00	2.968436e-03
1.869211701349301e+00	2.965721e-03
1.869212701349301e+00	2.965703e-03
1.869228701349301e+00	2.965705e-03
1.869260701349301e+00	2.965659e-03
1.869324701349301e+00	2.965616e-03
1.869452701349301e+00	2.965480e-03
1.869708701349301e+00	2.965260e-03
1.870220701349301e+00	2.964768e-03
1.871244701349301e+00	2.963837e-03
1.873292701349301e+00	2.961931e-03
1.876222388849301e+00	2.959263e-03
1.879152076349301e+00	2.956580e-03
1.882081763849301e+00	2.953950e-03
1.885011451349301e+00	2.951306e-03
1.887941138849301e+00	2.948714e-03
1.890870826349301e+00	2.946107e-03
1.893800513849301e+00	2.943553e-03
1.893801513849301e+00	2.943536e-03
1.893817513849301e+00	2.943538e-03
1.893849513849301e+00	2.943494e-03
1.893913513849301e+00	2.943455e-03
1.894041513849301e+00	2.943326e-03
1.894297513849301e+00	2.943119e-03
1.894809513849301e+00	2.942655e-03
1.895833513849301e+00	2.941780e-03
1.897881513849301e+00	2.939986e-03
1.898247724786801e+00	2.939678e-03
1.898980146661801e+00	2.939045e-03
1.899163252130551e+00	2.938887e-03
1.899529463068051e+00	2.938571e-03
1.900261884943051e+00	3.009906e-03
1.900347569250607e+00	3.028940e-03
1.900368990327496e+00	3.033841e-03
1.900369659736148e+00	3.033994e-03
1.900370998553454e+00	3.034301e-03
1.900373676188065e+00	3.623828e-03
1.900374345596718e+00	3.813770e-03
1.900374512948881e+00	3.861895e-03
1.900374847653207e+00	3.959415e-03
1.900374931329289e+00	3.984271e-03
1.900375098681452e+00	6.719721e-03
1.900375113040006e+00	9.329516e-03
1.900375141757114e+00	1.540457e-02
1.900375199191330e+00	3.398205e-02
1.900375314059761e+00	1.646018e-01
1.900375334614412e+00	2.143751e-01
1.900375375723715e+00	3.438552e-01
1.900375386001040e+00	3.889224e-01
1.900375406555691e+00	4.908348e-01
1.900375411694354e+00	5.209994e-01
1.900375421971680e+00	5.850244e-01
1.900375424541011e+00	6.024575e-01
1.900375429679674e+00	6.383591e-01
1.900375430964340e+00	6.477284e-01
1.900375433533671e+00	6.667410e-01
1.900375434176004e+00	6.715976e-01
1.900375435460670e+00	6.813813e-01
1.900375438030001e+00	7.013779e-01
1.900375438110293e+00	7.020123e-01
1.900375438130366e+00	7.021710e-01
1.900375438170512e+00	7.024884e-01
1.900375438180548e+00	7.025677e-01
1.900375438200621e+00	7.027265e-01
1.900375438205639e+00	7.027662e-01
1.900375438215675e+00	7.028456e-01
1.900375438218185e+00	7.028654e-01
1.900375438223203e+00	7.029051e-01
1.900375438233239e+00	7.029845e-01
1.900375438253312e+00	7.031434e-01
1.900375438293458e+00	7.034612e-01
1.900375438373750e+00	7.040973e-01
1.900375438534333e+00	7.053707e-01
1.900375438855499e+00	7.079182e-01
1.900375439497832e+00	7.129801e-01
1.900375440782498e+00	7.229031e-01
1.900375443351829e+00	7.419137e-01
1.900375448490492e+00	7.775037e-01
1.900375458767818e+00	8.444942e-01
1.900375479322469e+00	9.749469e-01
1.900375520431771e+00	1.235446e+00
1.900375602650376e+00	1.756754e+00
1.900375767087585e+00	2.799694e+00
1.900375808196888e+00	3.060526e+00
1.900375818474213e+00	3.125733e+00
1.900375839028865e+00	3.256149e+00
1.900375844167527e+00	3.288753e+00
1.900375845452193e+00	3.296904e+00
1.900375845492339e+00	3.297046e+00
1.900375845572631e+00	3.297193e+00
1.900375845733214e+00	3.297202e+00
1.900375846054380e+00	3.297203e+00
1.900375846696713e+00	3.297214e+00
1.900375847981379e+00	3.297230e+00
1.900375850550710e+00	3.297265e+00
1.900375855689373e+00	3.297333e+00
1.900375865966698e+00	3.297472e+00
1.900375886521350e+00	3.297746e+00
1.900375927630652e+00	3.298295e+00
1.900376009849257e+00	3.298257e+00
1.900376174286466e+00	3.298299e+00
1.900376503160885e+00	3.298338e+00
1.900377160909723e+00	3.298359e+00
1.900378241916661e+00	3.298372e+00
1.900380024674850e+00	3.298395e+00
1.900383590191227e+00	3.298441e+00
1.900383972227792e+00	3.298444e+00
1.900384736300923e+00	3.298445e+00
1.900386264447184e+00	3.298445e+00
1.900387714551380e+00	3.298445e+00
1.900389670794030e+00	3.298445e+00
1.900393290018805e+00	3.298445e+00
1.900399442670945e+00	3.298445e+00
1.900411747975224e+00	3.298445e+00
1.900436358583783e+00	3.298445e+00
1.900485579800902e+00	3.298445e+00
1.900584022235138e+00	3.298445e+00
1.900780907103612e+00	3.298446e+00
1.901174676840558e+00	3.298447e+00
1.901962216314452e+00	3.298449e+00
1.903537295262238e+00	3.298453e+00
1.906466982762238e+00	3.298461e+00
1.909396670262238e+00	3.298468e+00
1.912326357762238e+00	3.298476e+00
1.915256045262238e+00	3.298484e+00
1.918185732762238e+00	3.298491e+00
1.921115420262238e+00	3.298498e+00
1.924045107762238e+00	3.298506e+00
1.926974795262238e+00	3.298513e+00
1.929904482762238e+00	3.298521e+00
1.932834170262238e+00	3.298528e+00
1.935763857762238e+00	3.298535e+00
1.938693545262238e+00	3.298542e+00
1.941623232762238e+00	3.298549e+00
1.944552920262238e+00	3.298556e+00
1.947482607762238e+00	3.298563e+00
1.950412295262238e+00	3.298570e+00
1.953341982762238e+00	3.298577e+00
1.956271670262238e+00	3.298584e+00
1.959201357762238e+00	3.298591e+00
1.962131045262238e+00	3.298597e+00
1.965060732762238e+00	3.298604e+00
1.967990420262238e+00	3.298610e+00
1.970920107762238e+00	3.298617e+00
1.973849795262238e+00	3.298624e+00
1.976779482762238e+00	3.298630e+00
1.979709170262238e+00	3.298637e+00
1.982638857762238e+00	3.298643e+00
1.985568545262238e+00	3.298649e+00
1.988498232762238e+00	3.298656e+00
1.991427920262238e+00	3.298662e+00
1.994357607762238e+00	3.298668e+00
1.997287295262238e+00	3.298674e+00
2.000216982762238e+00	3.298681e+00
2.003146670262238e+00	3.298687e+00
2.006076357762238e+00	3.298693e+00
2.009006045262238e+00	3.298698e+00
2.011935732762238e+00	3.298705e+00
2.014865420262238e+00	3.298710e+00
2.017795107762238e+00	3.298717e+00
2.020724795262238e+00	3.298722e+00
2.023654482762238e+00	3.298728e+00
2.026584170262238e+00	3.298733e+00
2.029513857762238e+00	3.298739e+00
2.032443545262238e+00	3.298745e+00
2.035373232762238e+00	3.298751e+00
2.038302920262238e+00	3.298756e+00
2.041232607762238e+00	3.298762e+00
2.044162295262238e+00	3.298767e+00
2.047091982762238e+00	3.298773e+00
2.050021670262238e+00	3.298778e+00
2.052951357762238e+00	3.298784e+00
2.055881045262238e+00	3.298789e+00
2.058810732762238e+00	3.298794e+00
2.061740420262238e+00	3.298799e+00
2.064670107762238e+00	3.298805e+00
2.067599795262238e+00	3.298810e+00
2.070529482762238e+00	3.298815e+00
2.073459170262238e+00	3.298820e+00
2.076388857762238e+00	3.298825e+00
2.079318545262238e+00	3.298830e+00
2.082248232762238e+00	3.298835e+00
2.085177920262238e+00	3.298840e+00
2.088107607762238e+00	3.298845e+00
2.091037295262238e+00	3.298850e+00
2.093966982762238e+00	3.298855e+00
2.096896670262238e+00	3.298860e+00
2.099826357762238e+00	3.298865e+00
2.102756045262238e+00	3.298869e+00
